DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2015-12,100.00,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-01,101.00,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-02,102.28,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-03,102.80,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-04,102.31,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-05,100.90,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-06,100.22,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-07,100.31,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-08,101.30,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-09,101.67,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-10,101.38,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-11,101.44,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2016-12,102.49,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-01,105.00,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-02,106.09,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-03,106.71,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-04,106.01,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-05,104.32,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-06,103.96,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-07,103.27,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-08,103.88,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-09,104.37,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-10,104.61,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-11,103.91,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2017-12,104.96,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-01,106.79,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-02,107.81,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-03,108.16,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-04,107.78,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-05,106.22,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-06,106.14,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-07,105.66,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-08,106.02,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-09,106.34,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-10,105.91,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-11,105.41,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2018-12,106.87,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-01,109.36,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-02,110.25,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-03,109.75,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-04,109.47,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-05,107.98,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-06,107.76,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-07,107.28,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-08,107.61,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-09,107.84,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-10,107.59,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-11,107.35,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2019-12,108.42,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-01,111.11,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-02,111.77,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-03,112.63,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-04,112.00,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-05,110.98,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-06,110.17,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-07,109.59,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-08,109.83,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-09,110.34,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-10,110.68,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-11,109.68,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2020-12,110.06,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-01,111.73,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-02,113.28,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-03,114.19,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-04,114.34,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-05,113.57,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-06,112.48,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-07,112.51,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-08,112.74,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-09,113.26,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-10,113.43,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-11,113.33,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2021-12,114.27,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-01,116.03,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-02,117.84,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-03,120.67,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-04,121.37,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-05,120.38,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-06,119.93,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-07,120.61,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-08,121.46,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-09,122.21,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-10,122.55,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-11,122.39,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2022-12,122.89,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2023-01,124.26,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2023-02,125.90,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2023-03,127.25,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2023-04,127.44,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2023-05,127.14,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2023-06,126.88,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2023-07,126.65,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2023-08,127.14,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AL,2023-09,128.19,d
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-01,98.48,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-02,98.75,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-03,100.15,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-04,100.28,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-05,100.45,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-06,100.40,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-07,99.89,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-08,99.73,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-09,100.25,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-10,100.35,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-11,100.32,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2015-12,100.95,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-01,99.85,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-02,99.76,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-03,100.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-04,100.93,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-05,101.04,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-06,101.04,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-07,100.49,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-08,100.33,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-09,101.33,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-10,101.72,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-11,101.79,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2016-12,102.55,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-01,101.91,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-02,102.13,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-03,102.94,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-04,103.27,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-05,103.21,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-06,103.06,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-07,102.47,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-08,102.46,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-09,103.90,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-10,104.12,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-11,104.27,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2017-12,104.94,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-01,103.86,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-02,104.12,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-03,105.05,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-04,105.29,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-05,105.40,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-06,105.46,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-07,104.83,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-08,104.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-09,106.11,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-10,106.62,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-11,106.64,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2018-12,106.74,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-01,105.62,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-02,105.61,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-03,106.81,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-04,107.12,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-05,107.18,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-06,107.11,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-07,106.26,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-08,106.34,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-09,107.42,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-10,107.72,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-11,107.92,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2019-12,108.69,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-01,107.91,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-02,107.92,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-03,108.50,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-04,108.75,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-05,107.81,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-06,108.25,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-07,108.14,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-08,107.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-09,108.67,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-10,108.93,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-11,109.13,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2020-12,109.79,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-01,109.05,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-02,109.40,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-03,110.69,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-04,110.83,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-05,111.04,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-06,111.28,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-07,111.18,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-08,111.23,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-09,112.23,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-10,113.03,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-11,113.62,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2021-12,113.95,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-01,113.93,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-02,115.40,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-03,118.00,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-04,118.75,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-05,119.60,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-06,120.99,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-07,121.67,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-08,121.52,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-09,124.58,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-10,126.09,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-11,126.31,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2022-12,125.96,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2023-01,127.11,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2023-02,128.15,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2023-03,128.88,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2023-04,129.88,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2023-05,130.06,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2023-06,130.42,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2023-07,130.17,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2023-08,130.59,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2023-09,131.74,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,AT,2023-10,132.25,e
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-01,97.20,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-02,99.56,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-03,99.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-04,100.11,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-05,100.43,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-06,100.60,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-07,99.27,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-08,100.58,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-09,100.36,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-10,100.62,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-11,100.70,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2015-12,100.74,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-01,98.99,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-02,100.67,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-03,101.46,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-04,101.65,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-05,102.04,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-06,102.40,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-07,101.30,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-08,102.59,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-09,102.15,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-10,102.56,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-11,102.46,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2016-12,102.96,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-01,102.03,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-02,104.00,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-03,103.99,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-04,104.35,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-05,104.02,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-06,103.95,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-07,103.13,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-08,104.64,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-09,104.15,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-10,104.44,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-11,104.61,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2017-12,105.08,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2018-01,103.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2018-02,105.53,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2018-03,105.56,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2018-04,106.01,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2018-05,106.38,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,BE,2018-06,106.68,
